,Vaccinated Democrats,Vaccinated Republicans,Unvaccinated Democrats,Unvaccinated Republicans
"Stanton, Kansas",0.1915617230683565,0.4304382769316435,0.008188276931643479,0.3698117230683565
"Stevens, Kansas",0.07345348391830925,0.3895465160816909,0.051596516081690746,0.4854034839183092
"Sumner, Kansas",0.17252831283807757,0.34547168716192245,0.07517168716192242,0.4068283128380775
"Thomas, Kansas",0.13223904459178454,0.36476095540821557,0.039010955408215475,0.4639890445917844
"Trego, Kansas",0.0739415609955788,0.37305843900442126,0.08220843900442121,0.47079156099557873
"Wabaunsee, Kansas",0.17100501111149785,0.38199498888850214,0.08799498888850216,0.3590050111114979
"Wallace, Kansas",0.040226391576230563,0.42177360842376943,0.019773608423769434,0.5182263915762305
"Washington, Kansas",0.16217827624380587,0.46582172375619413,0.010421723756194101,0.3615782762438059
"Wichita, Kansas",0.1719947896629572,0.4460052103370428,-0.012394789662957165,0.3943947896629572
"Wilson, Kansas",0.13908390802145004,0.38591609197855,0.053666091978549935,0.42133390802145004
"Woodson, Kansas",0.12934380967020992,0.36965619032979014,0.06860619032979008,0.4323938096702098
"Wyandotte, Kansas",0.5175061887860297,0.13349381121397014,0.13969381121397023,0.20930618878602986
"Adair, Kentucky",0.08868816964328291,0.3543118303567171,0.07581183035671712,0.4811881696432828
"Allen, Kentucky",0.09688773131668565,0.3711122686833144,0.08571226868331433,0.4462877313166857
"Anderson, Kentucky",0.2160016514837742,0.42099834851622586,0.04584834851622582,0.31715165148377417
"Ballard, Kentucky",0.07718987005949018,0.36581012994050977,0.12331012994050983,0.4336898700594902
"Barren, Kentucky",0.1723997760951519,0.360600223904848,0.09015022390484813,0.3768497760951519
"Bath, Kentucky",0.22040356039404868,0.41559643960595133,0.06514643960595129,0.2988535603940487
"Bell, Kentucky",0.1297658886790276,0.4062341113209724,0.05408411132097242,0.4099158886790275
"Boone, Kentucky",0.29839767790734767,0.4266023220926523,0.023152322092652333,0.2518476779073477
"Bourbon, Kentucky",0.2839793183505535,0.36302068164944645,0.06602068164944647,0.2869793183505535
"Boyd, Kentucky",0.23189518979787827,0.3331048102021217,0.10230481020212175,0.33269518979787827
"Boyle, Kentucky",0.2924909152626991,0.3445090847373009,0.08405908473730088,0.27894091526269915
"Bracken, Kentucky",0.13565771984457975,0.4203422801554203,0.058392280155420265,0.38560771984457964
"Breathitt, Kentucky",0.20770045100748535,0.3732995489925146,0.030499548992514655,0.3885004510074854
"Breckinridge, Kentucky",0.1390419873893261,0.36295801261067384,0.09870801261067391,0.3992919873893261
"Bullitt, Kentucky",0.14771446751952172,0.36228553248047823,0.11233553248047828,0.3776644675195217
"Butler, Kentucky",0.10679208544492723,0.4212079145550728,0.07640791455507275,0.3955920854449272
"Caldwell, Kentucky",0.1771717065453529,0.43082829345464707,0.0529282934546471,0.33907170654535296
"Calloway, Kentucky",0.20648850880265235,0.29151149119734765,0.13441149119734763,0.36758850880265237
"Campbell, Kentucky",0.3692235076755286,0.33477649232447154,0.03762649232447145,0.2583735076755285
"Carlisle, Kentucky",0.09982081931233411,0.397179180687666,0.07872918068766588,0.424270819312334
"Carroll, Kentucky",0.18836126787364485,0.3686387321263552,0.08943873212635513,0.3535612678736448
"Carter, Kentucky",0.17568657883405683,0.3923134211659431,0.05961342116594316,0.37238657883405685
"Casey, Kentucky",0.051791824486851656,0.3782081755131482,0.08135817551314833,0.48864182448685173
"Christian, Kentucky",0.19129594322741028,0.23370405677258965,0.16660405677258971,0.40839594322741035
"Clark, Kentucky",0.25862853040397166,0.36137146959602834,0.08132146959602832,0.2986785304039717
"Clay, Kentucky",0.08588047181665898,0.4241195281833411,0.02906952818334102,0.46093047181665897
"Clinton, Kentucky",0.07308456492424009,0.4099154350757599,0.05416543507575988,0.46283456492424013
"Crittenden, Kentucky",0.09557236538529401,0.3894276346147061,0.08382763461470599,0.4311723653852939
"Cumberland, Kentucky",0.11305800779461861,0.4029419922053814,0.04529199220538138,0.4387080077946186
"Daviess, Kentucky",0.2832870997965336,0.3487129002034664,0.07731290020346643,0.29068709979653357
"Edmonson, Kentucky",0.06685236154198643,0.3151476384580135,0.13954763845801355,0.47845236154198656
"Elliott, Kentucky",0.11710026457607747,0.27789973542392254,0.12679973542392253,0.47820026457607745
"Estill, Kentucky",0.1700656481444836,0.41693435185551647,0.043634351855516396,0.3693656481444835
"Fayette, Kentucky",0.5286036167308688,0.19939638326913117,0.0751963832691312,0.19680361673086882
"Fleming, Kentucky",0.18719643805921077,0.4228035619407892,0.025553561940789227,0.3644464380592108
"Floyd, Kentucky",0.22973052742183203,0.4312694725781679,0.014469472578167941,0.32453052742183214
"Franklin, Kentucky",0.38174804525077344,0.2972519547492266,0.11350195474922657,0.20749804525077342
"Fulton, Kentucky",0.2929690684124827,0.40003093158751724,0.03968093158751729,0.26731906841248276
"Gallatin, Kentucky",0.11434026566743849,0.3676597343325615,0.10860973433256149,0.4093902656674385
"Garrard, Kentucky",0.1513464449852705,0.40765355501472944,0.06585355501472952,0.3751464449852705
"Grant, Kentucky",0.1619062274396419,0.4330937725603581,0.044593772560358055,0.360406227439642
"Graves, Kentucky",0.14719563505351546,0.3968043649464845,0.06940436494648455,0.3865956350535154
"Grayson, Kentucky",0.17249822359681127,0.4235017764031887,0.03330177640318871,0.3706982235968113
"Green, Kentucky",0.09039360270500181,0.4126063972949982,0.07255639729499817,0.42444360270500187
"Greenup, Kentucky",0.20628273884654047,0.3927172611534595,0.06836726115345955,0.33263273884654043
"Hancock, Kentucky",0.25670116811096666,0.4442988318890333,0.04774883188903334,0.2512511681109667
"Hardin, Kentucky",0.3305499260395765,0.37045007396042345,0.049600073960423485,0.24939992603957656
"Harlan, Kentucky",0.12271907300353052,0.4282809269964695,0.01848092699646947,0.4305190730035305
"Harrison, Kentucky",0.20697639719247818,0.3810236028075218,0.07097360280752185,0.3410263971924782
"Hart, Kentucky",0.10161845914125445,0.3313815408587456,0.13333154085874555,0.4336684591412544
"Henderson, Kentucky",0.2726340156048536,0.32536598439514636,0.10436598439514638,0.29763401560485364
"Henry, Kentucky",0.21546463150680067,0.41453536849319933,0.05633536849319937,0.31366463150680063
"Hickman, Kentucky",0.0757587234884501,0.34624127651155,0.1386912765115499,0.43930872348844996
"Hopkins, Kentucky",0.2073933619827032,0.3946066380172968,0.0527566380172968,0.3452433619827032
"Jackson, Kentucky",0.03792864228785037,0.3920713577121496,0.06557135771214967,0.5044286422878503
"Jefferson, Kentucky",0.5069292949736119,0.2070707050263882,0.09357070502638815,0.19242929497361178
"Jessamine, Kentucky",0.2849498981684446,0.33005010183155536,0.05280010183155537,0.33219989816844464
"Johnson, Kentucky",0.1532416676461697,0.4337583323538304,0.011108332353830297,0.4018916676461696
"Kenton, Kentucky",0.36132984643578525,0.33367015356421464,0.04222015356421473,0.2627798464357853
"Knott, Kentucky",0.1677408115595579,0.37025918844044203,0.06285918844044214,0.39914081155955794
"Knox, Kentucky",0.07201127057671547,0.36298872942328453,0.09278872942328453,0.4722112705767154
"Larue, Kentucky",0.12856993369460107,0.385430066305399,0.08508006630539894,0.40091993369460105
"Laurel, Kentucky",0.09278205550611024,0.3862179444938898,0.07351794449388976,0.44748205550611014
"Lawrence, Kentucky",0.1463660405665636,0.42163395943343634,0.0376839594334364,0.3943160405665636
"Lee, Kentucky",0.1393145161449909,0.41268548385500914,0.04078548385500906,0.40721451614499093
"Leslie, Kentucky",0.12588710418939592,0.4821128958106041,-0.028437104189395948,0.42043710418939584
"Letcher, Kentucky",0.1842026874035597,0.42979731259644033,0.018747312596440344,0.3672526874035597
"Lewis, Kentucky",0.0684459747135639,0.3815540252864361,0.0777540252864361,0.47224597471356394
"Lincoln, Kentucky",0.11128658761382111,0.37071341238617905,0.10306341238617887,0.4149365876138209
"Livingston, Kentucky",0.14019044459164143,0.4328095554083585,0.05290955540835858,0.3740904445916414
"Logan, Kentucky",0.19595187043845652,0.40804812956154346,0.06219812956154347,0.33380187043845655
"Lyon, Kentucky",0.21525425259172917,0.4227457474082708,0.04729574740827082,0.31470425259172913
"McCracken, Kentucky",0.28090899188518526,0.36409100811481476,0.060741008114814754,0.29425899188518523
"McCreary, Kentucky",0.07081383825540538,0.3871861617445945,0.04558616174459462,0.4964138382554054
"McLean, Kentucky",0.17875739761292936,0.4272426023870706,0.053692602387070645,0.34030739761292933
"Madison, Kentucky",0.2540087251842022,0.27999127481579783,0.11209127481579778,0.3539087251842022
"Magoffin, Kentucky",0.17599520511329178,0.4110047948867083,0.052304794886708236,0.36069520511329173
"Marion, Kentucky",0.22542594464421273,0.36357405535578724,0.08467405535578727,0.3263259446442127
"Marshall, Kentucky",0.1905071461558342,0.4334928538441658,0.0474428538441658,0.3285571461558342
"Martin, Kentucky",0.14684169632494448,0.4761583036750555,-0.03974169632494451,0.4167416963249445
"Mason, Kentucky",0.2399804442167282,0.35801955578327177,0.06431955578327181,0.3376804442167282
"Meade, Kentucky",0.1117500203430653,0.32124997965693475,0.15609997965693473,0.4109000203430652
"Menifee, Kentucky",0.14947055415511132,0.3515294458448887,0.0989294458448887,0.40007055415511134
"Mercer, Kentucky",0.21142104113399984,0.41957895886600016,0.05542895886600019,0.3135710411339998
"Metcalfe, Kentucky",0.09743921830654138,0.38556078169345853,0.1048607816934586,0.41213921830654154
"Monroe, Kentucky",0.09783669744431968,0.45116330255568027,0.029663302555680324,0.4213366974443198
"Montgomery, Kentucky",0.18442189509272577,0.34457810490727425,0.10677810490727424,0.36422189509272573
"Morgan, Kentucky",0.15695593888461593,0.3800440611153841,0.06109406111538408,0.40190593888461584
"Muhlenberg, Kentucky",0.18221209832429885,0.4027879016757011,0.07358790167570117,0.34141209832429886
"Nelson, Kentucky",0.2341977998226881,0.36580220017731185,0.0827522001773119,0.3172477998226881
"Nicholas, Kentucky",0.2312522234708071,0.4067477765291929,0.05479777652919293,0.30720222347080706
"Ohio, Kentucky",0.1082684617251158,0.36673153827488425,0.11418153827488418,0.4108184617251157
"Oldham, Kentucky",0.3135218400508165,0.33747815994918345,0.07922815994918352,0.2697718400508166
"Owen, Kentucky",0.07167434474527835,0.35432565525472165,0.13572565525472163,0.4382743447452784
"Owsley, Kentucky",0.11773215956389903,0.4312678404361009,-0.0014321595638990131,0.45243215956389904
"Pendleton, Kentucky",0.11109553664922713,0.4029044633507729,0.08615446335077286,0.3998455366492272
"Perry, Kentucky",0.2506218364268541,0.47637816357314583,-0.02227183642685414,0.2952718364268541
"Pike, Kentucky",0.17246508925259113,0.43153491074740885,0.023984910747408883,0.37201508925259114
"Powell, Kentucky",0.209598945620656,0.40740105437934404,0.04750105437934399,0.335498945620656
"Pulaski, Kentucky",0.13112152318358422,0.4058784768164158,0.05552847681641576,0.4074715231835842
"Robertson, Kentucky",0.10127879301309584,0.3417212069869041,0.12342120698690418,0.4335787930130959
"Rockcastle, Kentucky",0.06523078913688657,0.39676921086311345,0.08516921086311341,0.4528307891368866
"Rowan, Kentucky",0.29200504371523855,0.2759949562847614,0.10299495628476146,0.3290050437152386
"Russell, Kentucky",0.11788585141301154,0.42511414858698837,0.036614148586988485,0.42038585141301155
"Scott, Kentucky",0.29275483422726395,0.34924516577273607,0.08299516577273608,0.2750048342272639
"Shelby, Kentucky",0.21680726763904096,0.31019273236095907,0.13504273236095904,0.33795726763904094
"Simpson, Kentucky",0.23266666621267795,0.363333333787322,0.08368333378732207,0.32031666621267796
"Spencer, Kentucky",0.02846383614242079,0.2965361638575792,0.20008616385757919,0.4749138361424208
"Taylor, Kentucky",0.18082427688837055,0.3811757231116295,0.06297572311162947,0.3750242768883705
"Todd, Kentucky",0.13375781926214697,0.3862421807378531,0.09989218073785305,0.38010781926214693
"Trigg, Kentucky",0.16492384440302849,0.38607615559697156,0.0845261555969715,0.3644738444030285
"Trimble, Kentucky",0.1358040822416544,0.36119591775834564,0.10784591775834558,0.3951540822416544
"Union, Kentucky",0.13112686816751956,0.3368731318324804,0.10767313183248045,0.4243268681675196
"Warren, Kentucky",0.2269199909865856,0.2090800090134144,0.18908000901341437,0.3749199909865857
"Washington, Kentucky",0.19464278499186038,0.4033572150081396,0.07740721500813963,0.3245927849918604
"Wayne, Kentucky",0.09901699664294723,0.3799830033570528,0.09093300335705277,0.4300669966429471
"Webster, Kentucky",0.16309442036151883,0.38990557963848116,0.07875557963848118,0.3682444203615189
"Whitley, Kentucky",0.12045187899172301,0.41754812100827693,0.05344812100827699,0.4085518789917231
"Wolfe, Kentucky",0.23034901173710823,0.39365098826289174,0.058500988262891754,0.3174990117371082
"Woodford, Kentucky",0.37536056329458956,0.3656394367054105,0.06443943670541051,0.19456056329458954
"Acadia, Louisiana",0.2206981140762567,0.43030188592374324,-0.022398114076256706,0.37139811407625684
"Allen, Louisiana",0.12219676670134066,0.30680323329865933,0.09920323329865932,0.47179676670134063
"Ascension, Louisiana",0.2956508710682392,0.31234912893176076,0.04159912893176078,0.3504008710682392
"Assumption, Louisiana",0.2243280846774578,0.2716719153225422,0.12267191532254218,0.3813280846774578
"Avoyelles, Louisiana",0.23187096228897575,0.3091290377110243,0.06427903771102428,0.3947209622889757
"Beauregard, Louisiana",0.06335531678795811,0.3516446832120419,0.0993946832120419,0.48560531678795815
"Bienville, Louisiana",0.31490196129083636,0.2520980387091637,0.12664803870916364,0.3063519612908363
"Bossier, Louisiana",0.24475269781053066,0.3332473021894693,0.05024730218946938,0.37175269781053066
"Caddo, Louisiana",0.4149481998920441,0.15105180010795594,0.11885180010795593,0.315148199892044
"Calcasieu, Louisiana",0.2359081360787153,0.2720918639212847,0.08814186392128469,0.40385813607871535
"Caldwell, Louisiana",0.077740434974432,0.384259565025568,0.083009565025568,0.45499043497443203
"Cameron, Louisiana",-0.09082857106924058,0.30882857106924055,0.1764785710692406,0.6055214289307594
"Catahoula, Louisiana",0.15034450934529303,0.32165549065470694,0.11580549065470697,0.41219450934529306
"Claiborne, Louisiana",0.2966943008393049,0.16630569916069513,0.12435569916069508,0.4126443008393049
"Concordia, Louisiana",0.2609088869124651,0.23109111308753488,0.10469111308753493,0.4033088869124651
"De Soto, Louisiana",0.23880034551024437,0.26519965448975563,0.13719965448975563,0.35880034551024437
"East Baton Rouge, Louisiana",0.48304931563138964,0.16195068436861038,0.08220068436861039,0.2727993156313896
"East Carroll, Louisiana",0.4564083940327168,0.07959160596728326,0.17864160596728323,0.28535839403271673
"East Feliciana, Louisiana",0.2450197178691626,0.20198028213083746,0.17013028213083742,0.3828697178691625
"Evangeline, Louisiana",0.17139758216738699,0.288602417832613,0.104902417832613,0.43509758216738703
"Franklin, Louisiana",0.15033854336142538,0.3036614566385746,0.12786145663857462,0.4181385433614254
"Grant, Louisiana",0.08878886835277083,0.4072111316472292,0.04071113164722917,0.46328886835277083
"Iberia, Louisiana",0.2752839316576719,0.28271606834232804,0.0684660683423281,0.37353393165767196
"Iberville, Louisiana",0.3935301691234112,0.22946983087658884,0.1250198308765888,0.2519801691234112
"Jackson, Louisiana",0.17729325431585313,0.31670674568414686,0.1097067456841469,0.3962932543158531
"Jefferson, Louisiana",0.46245308161675935,0.2825469183832407,-0.017903081616759298,0.2729030816167593
"Jefferson Davis, Louisiana",0.12540980434417723,0.3295901956558228,0.09784019565582278,0.44715980434417724
"Lafayette, Louisiana",0.30890807892084127,0.2780919210791588,0.047741921079158756,0.36525807892084117
"Lafourche, Louisiana",0.16912378821372986,0.35787621178627016,0.029576211786270123,0.44342378821372985
"La Salle, Louisiana",0.08013621209561828,0.44986378790438175,0.014363787904381753,0.4556362120956182
"Lincoln, Louisiana",0.2962084965020418,0.19179150349795815,0.10649150349795822,0.4055084965020418
"Livingston, Louisiana",0.09417715018987655,0.38882284981012344,0.05607284981012345,0.4609271501898765
"Madison, Louisiana",0.43657833196222784,0.08842166803777218,0.14092166803777217,0.3340783319622278
"Morehouse, Louisiana",0.32315039950311186,0.22184960049688818,0.10924960049688814,0.3457503995031118
"Natchitoches, Louisiana",0.29692853265702723,0.20807146734297277,0.12872146734297274,0.36627853265702726
